crypto,date,open,high,low,close,volume
Ethereum,2023-05-08,1874.8,1887.3,1810.0,1849.11,220769.38916527308
Ethereum,2023-05-09,1849.11,1863.3,1831.54,1847.7,116664.99797090725
Ethereum,2023-05-10,1847.5,1888.97,1789.75,1842.47,229048.85671290307
Ethereum,2023-05-11,1842.0,1843.62,1770.71,1795.24,166016.99930100332
Ethereum,2023-05-12,1795.22,1818.0,1737.76,1809.2,182793.7034584819
Ethereum,2023-05-13,1808.24,1818.0,1786.44,1795.99,64614.094884356804
Ethereum,2023-05-14,1796.01,1827.2,1790.49,1800.03,60994.713410856675
Ethereum,2023-05-15,1800.0,1849.0,1785.52,1816.79,147813.2619600148
Ethereum,2023-05-16,1816.8,1834.0,1796.63,1824.64,110625.78106772996
Ethereum,2023-05-17,1824.57,1838.7,1782.95,1823.8,116748.19202236409
Ethereum,2023-05-18,1823.8,1833.4,1770.88,1800.61,102441.97258343177
Ethereum,2023-05-19,1800.61,1831.7,1797.08,1812.84,78012.47522000628
Ethereum,2023-05-20,1812.84,1830.3,1807.26,1819.96,46831.90171781699
Ethereum,2023-05-21,1819.9,1830.0,1796.68,1805.28,41239.375703357255
Ethereum,2023-05-22,1805.35,1831.5,1791.93,1817.76,77945.13592904437
Ethereum,2023-05-23,1817.76,1875.8,1815.35,1854.41,107608.54292130539
Ethereum,2023-05-24,1854.12,1855.5,1774.56,1799.75,121339.83211482305
Ethereum,2023-05-25,1799.79,1819.1,1759.45,1805.83,105448.43122354313
Ethereum,2023-05-26,1805.76,1839.5,1796.3,1828.43,84046.66865979257
Ethereum,2023-05-27,1828.32,1839.3,1812.92,1830.67,36223.955534100474
Ethereum,2023-05-28,1830.6,1925.0,1823.86,1909.25,112813.92247153072
Ethereum,2023-05-29,1909.1,1930.4,1873.65,1893.2,113263.54951264804
Ethereum,2023-05-30,1893.18,1919.0,1881.72,1901.11,110584.94346287631
Ethereum,2023-05-31,1901.1,1908.6,1843.65,1874.04,123361.9060647005
Ethereum,2023-06-01,1874.6,1892.6,1838.01,1862.43,119601.38681839469
Ethereum,2023-06-02,1862.33,1914.75,1847.19,1907.41,115367.74279382286
Ethereum,2023-06-03,1907.44,1909.9,1881.9,1892.62,46467.593266998214
Ethereum,2023-06-04,1892.62,1917.0,1884.72,1890.23,45160.86760495075
Ethereum,2023-06-05,1890.22,1891.34,1777.0,1811.21,183284.78436412895
Ethereum,2023-06-06,1811.9,1898.6,1796.35,1884.95,157098.46904012954
Ethereum,2023-06-07,1884.93,1898.0,1820.0,1833.6,156749.9278378848
Ethereum,2023-06-08,1832.43,1862.7,1828.63,1846.0,73987.70085487932
Ethereum,2023-06-09,1847.5,1856.0,1826.92,1840.46,76869.14495339764
Ethereum,2023-06-10,1840.46,1846.4,1716.24,1752.32,228439.43150243253
Ethereum,2023-06-11,1752.32,1779.4,1739.0,1753.1,82177.81880174314
Ethereum,2023-06-12,1754.7,1760.1,1719.74,1742.66,128071.47779512117
Ethereum,2023-06-13,1742.69,1768.4,1723.68,1739.54,133797.18304546218
Ethereum,2023-06-14,1739.51,1751.0,1629.4,1650.84,173130.70521430712
Ethereum,2023-06-15,1650.84,1680.5,1620.06,1665.28,185251.38313732969
Ethereum,2023-06-16,1665.17,1730.0,1648.29,1716.8,118788.26917489282
Ethereum,2023-06-17,1716.71,1773.5,1712.96,1727.09,60145.77957944977
Ethereum,2023-06-18,1727.15,1749.2,1712.61,1720.43,48218.652200229306
Ethereum,2023-06-19,1722.0,1752.2,1697.9,1736.58,87817.00100608278
Ethereum,2023-06-20,1738.8,1797.24,1713.79,1792.86,164526.6696764546
Ethereum,2023-06-21,1793.6,1903.4,1787.4,1889.57,268726.34435295337
Ethereum,2023-06-22,1889.46,1934.0,1866.57,1872.13,180305.4761388467
Ethereum,2023-06-23,1872.13,1938.92,1861.37,1893.66,141996.25381945702
Ethereum,2023-06-24,1893.74,1907.0,1865.64,1875.87,60954.29523938743
Ethereum,2023-06-25,1876.7,1930.9,1869.24,1899.73,96376.12381373828
Ethereum,2023-06-26,1899.8,1909.8,1836.25,1859.19,113936.98608294608
Ethereum,2023-06-27,1859.19,1913.8,1855.41,1889.82,119215.40259062835
Ethereum,2023-06-28,1889.77,1891.9,1816.0,1827.37,126270.99204640307
Ethereum,2023-06-29,1827.3,1880.4,1826.43,1852.11,85790.89809426037
Ethereum,2023-06-30,1851.98,1949.0,1823.2,1933.57,259905.07687989413
Ethereum,2023-07-01,1935.9,1945.7,1908.65,1924.14,73532.0111000457
Ethereum,2023-07-02,1924.14,1963.2,1885.33,1937.26,111269.71382573643
Ethereum,2023-07-03,1937.28,1978.4,1933.46,1955.76,133436.4905619804
Ethereum,2023-07-04,1955.76,1968.6,1931.7,1936.42,76410.51946965464
Ethereum,2023-07-05,1936.44,1943.9,1894.18,1910.14,91222.15041700788
Ethereum,2023-07-06,1910.15,1959.0,1845.7,1848.1,159034.14263979034
Ethereum,2023-07-07,1846.04,1879.3,1825.38,1870.93,102694.38732062075
Ethereum,2023-07-08,1870.9,1875.0,1842.57,1865.56,54908.63377272896
Ethereum,2023-07-09,1865.56,1880.4,1856.62,1863.01,43213.17083446932
Ethereum,2023-07-10,1862.99,1906.9,1846.99,1880.62,106984.75045282934
Ethereum,2023-07-11,1882.3,1892.3,1862.23,1878.66,72575.39230357569
Ethereum,2023-07-12,1878.58,1906.0,1864.17,1871.65,107361.82760031657
Ethereum,2023-07-13,1871.65,2014.7,1862.44,2005.95,275305.81393884
Ethereum,2023-07-14,2005.95,2031.4,1898.88,1938.91,218950.03291950916
Ethereum,2023-07-15,1940.0,1948.0,1926.92,1931.9,49183.49227796894
Ethereum,2023-07-16,1931.89,1945.1,1914.75,1923.38,46808.625944327905
Ethereum,2023-07-17,1924.2,1937.5,1873.61,1911.38,154096.4301790732
Ethereum,2023-07-18,1911.26,1919.0,1876.01,1897.72,143903.53220458896
Ethereum,2023-07-19,1897.72,1925.1,1882.15,1888.73,124704.51675447584
Ethereum,2023-07-20,1888.65,1929.6,1877.04,1891.72,123596.60350123065
Ethereum,2023-07-21,1891.76,1907.5,1884.36,1891.94,63502.47634522
Ethereum,2023-07-22,1891.92,1899.3,1850.1,1866.69,50243.18598654025
Ethereum,2023-07-23,1866.61,1906.6,1858.19,1888.65,70751.19011838753
Ethereum,2023-07-24,1888.64,1891.9,1832.51,1849.69,152516.62110300947
Ethereum,2023-07-25,1849.68,1870.4,1844.69,1857.28,68318.70841229887
Ethereum,2023-07-26,1857.29,1890.7,1846.38,1871.92,90062.54329202612
Ethereum,2023-07-27,1874.3,1888.2,1854.39,1860.88,66918.33058672989
Ethereum,2023-07-28,1860.87,1885.3,1856.18,1874.05,63778.01893525999
Ethereum,2023-07-29,1874.01,1889.1,1869.1,1880.71,27967.96688107994
Ethereum,2023-07-30,1880.88,1888.0,1848.81,1861.65,55287.76228240843
Ethereum,2023-07-31,1861.62,1879.2,1850.55,1856.0,90707.34484349024
Ethereum,2023-08-01,1856.09,1877.2,1812.0,1872.89,185080.7944210035
Ethereum,2023-08-02,1872.78,1881.1,1819.31,1838.92,121842.47186446213
Ethereum,2023-08-03,1838.91,1859.8,1824.0,1834.34,90461.4107477876
Ethereum,2023-08-04,1834.34,1852.0,1811.82,1827.3,89914.48423978544
Ethereum,2023-08-05,1827.3,1839.4,1824.45,1834.66,31861.398672631687
Ethereum,2023-08-06,1834.66,1838.5,1823.6,1827.5,34925.240630219436
Ethereum,2023-08-07,1827.11,1846.5,1800.0,1826.9,106377.01631333372
Ethereum,2023-08-08,1826.9,1877.4,1824.0,1855.71,111641.56576034968
Ethereum,2023-08-09,1855.71,1872.7,1843.35,1854.09,82238.71175151889
Ethereum,2023-08-10,1854.09,1866.3,1844.07,1850.38,57175.142122796664
Ethereum,2023-08-11,1850.38,1857.2,1835.86,1846.76,61606.9679172871
Ethereum,2023-08-12,1846.77,1854.3,1844.93,1849.09,25541.45934313035
Ethereum,2023-08-13,1850.5,1862.5,1833.03,1838.98,33616.84225899941
Ethereum,2023-08-14,1838.98,1856.1,1833.27,1844.01,63316.35784240487
Ethereum,2023-08-15,1844.0,1847.1,1810.8,1827.19,58570.34007429763
Ethereum,2023-08-16,1827.19,1831.2,1795.15,1805.51,87699.53982477206
Ethereum,2023-08-17,1805.51,1809.4,1517.0,1681.42,258321.71958802955
Ethereum,2023-08-18,1681.46,1699.51,1640.18,1661.4,192030.80937897682
Ethereum,2023-08-19,1661.28,1697.0,1653.84,1669.65,64529.39256481927
Ethereum,2023-08-20,1669.65,1695.6,1661.83,1685.39,58380.609093317624
Ethereum,2023-08-21,1685.36,1689.5,1647.7,1667.2,96811.77140522671
Ethereum,2023-08-22,1667.2,1670.2,1579.34,1636.0,135990.07238770655
Ethereum,2023-08-23,1634.32,1702.9,1628.81,1679.22,137690.2082869625
Ethereum,2023-08-24,1679.21,1684.7,1634.73,1660.45,91614.69617199499
Ethereum,2023-08-25,1660.41,1677.9,1634.54,1652.75,99577.67567398268
Ethereum,2023-08-26,1652.77,1656.5,1643.0,1646.25,22821.95664091925
Ethereum,2023-08-27,1646.26,1661.2,1645.38,1659.6,27253.110150790002
Ethereum,2023-08-28,1657.5,1665.7,1621.04,1651.94,72455.35454891105
Ethereum,2023-08-29,1651.93,1748.5,1639.04,1729.34,153510.81749831446
Ethereum,2023-08-30,1729.26,1732.2,1694.98,1705.47,79758.9494678157
Ethereum,2023-08-31,1707.3,1728.4,1629.76,1645.58,145774.62508649105
Ethereum,2023-09-01,1645.58,1655.6,1600.1,1628.46,118456.9606868905
Ethereum,2023-09-02,1628.46,1646.3,1627.43,1636.83,36348.536017739454
Ethereum,2023-09-03,1636.83,1648.2,1624.93,1635.68,42436.889068697805
Ethereum,2023-09-04,1635.65,1644.8,1615.85,1629.17,51334.74019063806
Ethereum,2023-09-05,1629.75,1649.5,1608.13,1633.85,77840.31308011455
Ethereum,2023-09-06,1633.85,1672.0,1608.17,1632.08,91357.80923214185
Ethereum,2023-09-07,1632.09,1669.36,1622.41,1647.44,78077.61866901146
Ethereum,2023-09-08,1647.44,1659.7,1615.65,1635.94,77289.80626086895
Ethereum,2023-09-09,1635.94,1638.0,1629.32,1635.14,17798.4163226499
Ethereum,2023-09-10,1635.15,1636.3,1596.78,1616.65,56700.204117879606
Ethereum,2023-09-11,1616.68,1619.6,1530.6,1551.36,149800.24982050035
Ethereum,2023-09-12,1551.33,1626.9,1549.21,1593.07,112012.22387217983
Ethereum,2023-09-13,1592.92,1620.2,1581.65,1608.06,87610.41628891995
Ethereum,2023-09-14,1608.06,1645.0,1607.48,1627.18,104019.37870536986
Ethereum,2023-09-15,1627.17,1654.8,1611.52,1641.49,62136.343107691944
Ethereum,2023-09-16,1641.48,1653.6,1631.88,1634.87,31132.35233640813
Ethereum,2023-09-17,1634.87,1636.0,1612.35,1622.83,33652.91116562814
Ethereum,2023-09-18,1622.93,1671.3,1603.55,1636.94,97828.27061386414
Ethereum,2023-09-19,1636.93,1662.6,1626.77,1643.42,66740.01603381988
Ethereum,2023-09-20,1643.41,1651.1,1604.91,1622.72,85695.30534373903
Ethereum,2023-09-21,1622.26,1626.4,1567.81,1583.86,94190.63797720821
Ethereum,2023-09-22,1583.86,1603.8,1576.52,1593.03,58858.46748797207
Ethereum,2023-09-23,1593.04,1600.0,1587.97,1593.85,23655.453873079834
Ethereum,2023-09-24,1593.84,1603.5,1570.35,1580.64,40092.902898860346
Ethereum,2023-09-25,1580.59,1599.3,1563.0,1587.75,78759.51823087152
Ethereum,2023-09-26,1587.75,1602.4,1579.47,1593.0,58141.84673798747
Ethereum,2023-09-27,1593.0,1635.6,1582.38,1597.65,97154.92309538368
Ethereum,2023-09-28,1597.65,1669.3,1596.93,1652.94,162253.50264465506
Ethereum,2023-09-29,1652.94,1691.0,1648.33,1667.21,119615.20266961474
Ethereum,2023-09-30,1667.9,1695.0,1665.98,1670.84,59697.95164582753
Ethereum,2023-10-01,1671.9,1765.0,1668.2,1733.57,97128.50103596345
Ethereum,2023-10-02,1733.42,1746.0,1635.99,1662.62,198232.95407194606
Ethereum,2023-10-03,1662.62,1672.2,1643.56,1656.91,94086.50518141809
Ethereum,2023-10-04,1656.99,1658.1,1585.85,1646.58,98464.81437743487
Ethereum,2023-10-05,1646.58,1656.1,1607.1,1611.63,102487.06229057541
Ethereum,2023-10-06,1611.83,1664.0,1611.78,1645.95,91944.25530166255
Ethereum,2023-10-07,1645.9,1648.7,1630.5,1634.65,31972.287057150443
Ethereum,2023-10-08,1634.64,1642.33,1617.0,1633.78,44517.60329273686
Ethereum,2023-10-09,1633.77,1636.51,1548.22,1580.13,132434.9342383857
Ethereum,2023-10-10,1580.13,1596.0,1550.18,1567.63,96564.05164920597
Ethereum,2023-10-11,1568.8,1579.3,1542.25,1566.46,107215.29228942677
Ethereum,2023-10-12,1567.4,1570.0,1520.85,1539.25,93697.40949442497
Ethereum,2023-10-13,1539.26,1575.4,1537.2,1552.04,82412.44368900679
Ethereum,2023-10-14,1552.03,1563.0,1544.65,1554.87,26524.60872120847
Ethereum,2023-10-15,1555.8,1567.9,1548.3,1558.01,34659.108268659045
Ethereum,2023-10-16,1558.01,1669.98,1555.2,1600.02,176999.9451585958
Ethereum,2023-10-17,1600.03,1601.6,1552.4,1565.24,78574.46815597707
Ethereum,2023-10-18,1565.25,1586.27,1556.01,1563.67,71623.78584832833
Ethereum,2023-10-19,1563.66,1576.25,1542.0,1567.48,79922.02921090856
Ethereum,2023-10-20,1567.5,1632.11,1562.0,1604.96,150468.3174673594
Ethereum,2023-10-21,1604.94,1645.7,1593.06,1629.38,80451.27287202916
Ethereum,2023-10-22,1629.37,1669.2,1620.43,1664.43,87925.6422802711
Ethereum,2023-10-23,1664.43,1799.55,1657.95,1766.3,244937.46114578418
Ethereum,2023-10-24,1766.3,1855.6,1725.79,1785.28,336808.7851219553
Ethereum,2023-10-25,1785.06,1818.29,1760.2,1787.4,151440.4985924066
Ethereum,2023-10-26,1787.58,1866.1,1761.9,1803.93,196594.25078933424
Ethereum,2023-10-27,1803.56,1804.8,1741.68,1779.81,115949.94939520393
Ethereum,2023-10-28,1780.8,1805.0,1770.8,1776.48,42078.88053475839
Ethereum,2023-10-29,1777.2,1812.9,1763.25,1795.74,60561.70278523733
Ethereum,2023-10-30,1795.67,1831.5,1778.24,1809.69,101513.84834600537
Ethereum,2023-10-31,1809.67,1820.3,1781.62,1815.14,100006.02087865806
Ethereum,2023-11-01,1815.12,1859.4,1783.48,1847.74,178178.13269923042
Ethereum,2023-11-02,1847.74,1876.0,1785.03,1801.31,144713.29011840478
Ethereum,2023-11-03,1801.31,1836.16,1777.0,1833.76,108121.72065590326
Ethereum,2023-11-04,1833.64,1872.5,1825.11,1857.23,65662.55936766074
Ethereum,2023-11-05,1857.17,1915.8,1847.46,1893.16,133223.82300898078
Ethereum,2023-11-06,1893.13,1916.5,1870.64,1901.68,131847.0624016869
Ethereum,2023-11-07,1901.67,1908.6,1851.01,1885.93,158257.62069698994
Ethereum,2023-11-08,1885.98,1905.3,1873.55,1888.84,94051.69906674768
Ethereum,2023-11-09,1888.86,2131.91,1882.84,2120.9,421364.91240731324
Ethereum,2023-11-10,2120.88,2137.0,2065.0,2078.57,247945.9328929238
Ethereum,2023-11-11,2078.57,2091.61,2030.82,2053.83,131319.53354713466
Ethereum,2023-11-12,2053.94,2066.93,2013.5,2046.06,130640.3737592394
Ethereum,2023-11-13,2046.06,2118.8,2029.28,2053.99,200499.72657689094
Ethereum,2023-11-14,2054.16,2065.48,1933.0,1979.61,202510.39315338072
Ethereum,2023-11-15,1979.45,2063.58,1967.03,2059.38,193572.2296539322
Ethereum,2023-11-16,2059.46,2100.0,1909.37,1961.5,234175.21914991568
Ethereum,2023-11-17,1961.66,1991.4,1905.47,1961.57,163469.53021986998
Ethereum,2023-11-18,1961.53,1973.0,1917.96,1963.76,60768.86506507774
Ethereum,2023-11-19,1963.75,2016.6,1944.65,2012.29,71078.10133293399
Ethereum,2023-11-20,2012.68,2068.25,1991.5,2022.55,212893.23818296628
Ethereum,2023-11-21,2022.03,2035.77,1930.54,1933.45,177631.09225539485
Ethereum,2023-11-22,1933.2,2092.66,1929.26,2063.94,191268.07130567695
Ethereum,2023-11-23,2063.95,2089.3,2038.15,2062.78,98542.80500496783
Ethereum,2023-11-24,2062.75,2134.16,2059.7,2082.61,166517.84903883684
Ethereum,2023-11-25,2082.74,2091.72,2065.4,2084.02,42915.77507640114
Ethereum,2023-11-26,2083.3,2095.16,2036.8,2063.09,80246.221306704
Ethereum,2023-11-27,2063.13,2072.0,1985.72,2027.47,172026.5574065657
Ethereum,2023-11-28,2027.44,2076.44,1995.29,2049.08,139210.78524662863
Ethereum,2023-11-29,2048.94,2075.84,2018.3,2029.11,93189.42730362278
Ethereum,2023-11-30,2029.14,2055.74,2020.96,2053.1,85958.46989831996
Ethereum,2023-12-01,2053.08,2112.09,2045.99,2088.4,174913.70585050003
Ethereum,2023-12-02,2088.43,2190.48,2086.97,2165.76,113647.7442738764
Ethereum,2023-12-03,2165.85,2217.78,2146.8,2194.13,113938.43978124097
Ethereum,2023-12-04,2194.12,2275.38,2148.0,2243.29,225025.4364232091
Ethereum,2023-12-05,2243.02,2310.04,2186.1,2293.97,212087.9132790941
Ethereum,2023-12-06,2293.96,2316.37,2219.61,2232.8,171569.2891834051
Ethereum,2023-12-07,2233.08,2384.0,2222.09,2356.41,210281.51822883278
Ethereum,2023-12-08,2356.4,2392.35,2336.4,2358.77,165172.5972943342
Ethereum,2023-12-09,2359.01,2404.1,2329.35,2341.28,98954.24266245044
Ethereum,2023-12-10,2341.48,2378.9,2322.53,2352.29,59155.39626217162
Ethereum,2023-12-11,2352.71,2356.4,1980.0,2224.06,248664.10404938608
Ethereum,2023-12-12,2224.4,2245.0,2164.82,2202.34,155732.41148912863
Ethereum,2023-12-13,2202.39,2285.1,2135.56,2260.69,171444.63711803386
Ethereum,2023-12-14,2260.69,2334.1,2210.0,2315.95,167521.64634796028
Ethereum,2023-12-15,2315.81,2319.8,2199.76,2220.31,143172.51746187848
Ethereum,2023-12-16,2218.99,2265.6,2209.68,2226.39,58434.37240235427
Ethereum,2023-12-17,2227.19,2250.0,2189.89,2194.75,72285.3124992169
Ethereum,2023-12-18,2194.45,2224.7,2115.22,2218.71,132497.2190617355
Ethereum,2023-12-19,2217.79,2257.2,2134.43,2177.27,148603.15754893248
Ethereum,2023-12-20,2177.32,2268.0,2155.0,2202.0,202927.23874183284
Ethereum,2023-12-21,2201.93,2281.8,2182.83,2239.92,171340.42448189243
Ethereum,2023-12-22,2239.92,2346.9,2230.66,2326.61,225312.17133237785
Ethereum,2023-12-23,2326.49,2337.1,2266.79,2309.58,95255.20857173768
Ethereum,2023-12-24,2309.51,2327.66,2244.79,2265.33,89277.49081228307
Ethereum,2023-12-25,2265.45,2308.4,2253.96,2271.53,62627.73716372014
Ethereum,2023-12-26,2272.74,2277.0,2148.1,2230.91,141456.0659183172
Ethereum,2023-12-27,2230.93,2397.0,2212.12,2380.66,221533.5839073846
Ethereum,2023-12-28,2380.54,2448.25,2336.7,2344.94,265716.18421741127
Ethereum,2023-12-29,2345.08,2388.6,2255.78,2299.37,192657.7023999573
Ethereum,2023-12-30,2299.17,2324.7,2265.0,2291.15,79523.24418556191
Ethereum,2023-12-31,2291.51,2323.7,2259.1,2284.9,110436.81433268417
Ethereum,2024-01-01,2281.03,2353.33,2264.86,2352.76,83717.80414219313
Ethereum,2024-01-02,2352.57,2433.19,2326.3,2356.16,189189.83470199557
Ethereum,2024-01-03,2356.21,2387.1,1860.0,2210.49,306480.6591438211
Ethereum,2024-01-04,2210.49,2298.4,2203.1,2269.47,163152.84234427777
Ethereum,2024-01-05,2269.48,2279.5,2207.6,2270.35,123771.553205898
Ethereum,2024-01-06,2270.29,2272.9,2217.0,2240.84,57215.27292939106
Ethereum,2024-01-07,2241.81,2260.0,2206.6,2222.69,57747.90825542143
Ethereum,2024-01-08,2222.86,2360.81,2118.0,2332.51,154772.7179097265
Ethereum,2024-01-09,2332.52,2376.1,2226.7,2344.93,219634.47128214047
Ethereum,2024-01-10,2344.97,2644.42,2340.4,2584.77,413907.6256095077
Ethereum,2024-01-11,2584.85,2691.07,2562.3,2618.31,321015.3767103398
Ethereum,2024-01-12,2618.37,2717.89,2438.29,2522.03,331635.23987870396
Ethereum,2024-01-13,2522.02,2589.97,2496.41,2578.12,146103.43827782635
Ethereum,2024-01-14,2577.5,2578.96,2467.97,2471.34,123248.86038725504
Ethereum,2024-01-15,2471.04,2552.5,2468.6,2509.94,93860.33611060827
Ethereum,2024-01-16,2510.23,2616.7,2497.2,2586.83,122922.5691616059
Ethereum,2024-01-17,2586.46,2593.9,2505.19,2527.94,101638.630306657
Ethereum,2024-01-18,2528.02,2549.1,2423.43,2468.82,149615.09800412811
Ethereum,2024-01-19,2467.0,2507.6,2412.4,2490.13,121227.60502965383
Ethereum,2024-01-20,2489.98,2494.0,2452.02,2470.35,34026.20397430053
Ethereum,2024-01-21,2470.51,2486.7,2450.83,2455.52,27181.45960631
Ethereum,2024-01-22,2455.09,2469.4,2301.0,2311.34,193036.2581679735
Ethereum,2024-01-23,2311.05,2353.5,2165.01,2240.81,246989.53844921663
Ethereum,2024-01-24,2244.6,2267.0,2195.32,2234.06,94759.83437277329
Ethereum,2024-01-25,2234.34,2244.6,2169.47,2217.3,92579.48989754106
Ethereum,2024-01-26,2217.29,2287.9,2194.88,2267.34,115886.45302266623
Ethereum,2024-01-27,2267.47,2282.9,2250.9,2268.07,40537.08205597984
Ethereum,2024-01-28,2268.12,2307.97,2239.0,2256.51,50291.12495642038
Ethereum,2024-01-29,2256.47,2322.91,2233.15,2317.42,78469.5927823299
Ethereum,2024-01-30,2316.5,2391.91,2296.73,2342.96,117316.07443257482
Ethereum,2024-01-31,2342.96,2352.17,2262.47,2281.6,104552.66573803812
Ethereum,2024-02-01,2281.55,2311.4,2239.04,2303.61,80362.24179426896
Ethereum,2024-02-02,2303.66,2324.3,2280.14,2308.03,62360.75718858093
Ethereum,2024-02-03,2306.59,2329.0,2292.29,2295.97,22669.969002939488
Ethereum,2024-02-04,2295.97,2310.0,2266.14,2289.3,40852.39408440938
Ethereum,2024-02-05,2288.82,2338.1,2268.0,2298.91,55167.04871811037
Ethereum,2024-02-06,2299.04,2392.65,2295.79,2372.13,121040.93930300626
Ethereum,2024-02-07,2372.09,2446.9,2352.34,2424.55,114381.98752891926
Ethereum,2024-02-08,2424.71,2462.69,2410.77,2419.78,158523.4176910219
Ethereum,2024-02-09,2419.78,2528.4,2418.5,2487.84,190095.0423115519
Ethereum,2024-02-10,2488.1,2518.8,2473.32,2501.08,49992.874809738474
Ethereum,2024-02-11,2502.9,2541.3,2494.42,2508.9,48627.79590483935
Ethereum,2024-02-12,2508.49,2666.66,2472.03,2661.03,151312.47631394197
Ethereum,2024-02-13,2661.13,2688.0,2589.0,2641.63,163300.16705966304
Ethereum,2024-02-14,2641.84,2788.95,2619.36,2777.56,150522.005383667
Ethereum,2024-02-15,2777.51,2869.76,2757.5,2825.94,170147.29761197418
Ethereum,2024-02-16,2825.88,2860.28,2717.32,2803.89,142478.97113916354
Ethereum,2024-02-17,2804.09,2806.8,2717.4,2786.83,63925.73790145919
Ethereum,2024-02-18,2787.12,2896.74,2764.0,2877.1,96125.84926055494
Ethereum,2024-02-19,2877.1,2985.0,2856.4,2945.43,153302.30694288496
Ethereum,2024-02-20,2944.94,3033.53,2873.6,3015.56,216658.54798853525
Ethereum,2024-02-21,3009.7,3017.99,2865.18,2968.37,203939.48479728136
Ethereum,2024-02-22,2968.37,3036.91,2906.0,2969.77,194516.91188872585
Ethereum,2024-02-23,2969.75,2992.5,2905.7,2921.79,110207.2579781415
Ethereum,2024-02-24,2921.76,3007.2,2906.2,2992.66,58449.10486387752
Ethereum,2024-02-25,2992.41,3121.22,2983.45,3113.17,139746.41440036203
Ethereum,2024-02-26,3113.37,3198.77,3036.1,3178.34,204200.6821140905
Ethereum,2024-02-27,3178.69,3291.36,3161.6,3243.84,211830.30473257558
Ethereum,2024-02-28,3244.35,3496.02,3111.0,3386.64,313191.4538048751
Ethereum,2024-02-29,3386.64,3521.99,3301.0,3341.78,243536.0213229427
Ethereum,2024-03-01,3341.78,3455.0,3339.2,3436.0,132747.39502884337
Ethereum,2024-03-02,3436.37,3462.0,3393.7,3420.1,80730.12679747793
Ethereum,2024-03-03,3423.77,3493.78,3360.0,3489.54,88854.36763129951
Ethereum,2024-03-04,3489.95,3650.0,3429.6,3633.23,214173.35874880396
Ethereum,2024-03-05,3633.2,3829.93,3200.0,3557.41,476312.02890866826
Ethereum,2024-03-06,3556.7,3903.42,3499.57,3821.82,289406.41254802805
Ethereum,2024-03-07,3822.1,3941.57,3736.5,3875.28,171529.35337932632
Ethereum,2024-03-08,3875.42,4000.0,3822.2,3892.6,207913.88239539927
Ethereum,2024-03-09,3892.62,3951.37,3865.6,3913.55,76020.0088486454
Ethereum,2024-03-10,3913.84,3972.17,3789.4,3881.96,101831.35866591614
Ethereum,2024-03-11,3882.48,4091.67,3721.0,4066.21,247325.49505527262
Ethereum,2024-03-12,4065.3,4093.88,3812.7,3980.34,237510.7679686159
Ethereum,2024-03-13,3968.2,4085.57,3927.7,4007.7,162347.32724807758
Ethereum,2024-03-14,4007.79,4013.25,3714.53,3880.78,229807.5695910576
Ethereum,2024-03-15,3880.45,3965.0,3566.0,3742.95,293619.52953078295
Ethereum,2024-03-16,3743.29,3784.8,3466.55,3520.1,141810.70489905073
Ethereum,2024-03-17,3520.24,3679.7,3410.78,3641.02,146951.89446402175
Ethereum,2024-03-18,3641.51,3645.8,3454.3,3520.66,140530.49747608358
Ethereum,2024-03-19,3518.43,3547.97,3146.98,3156.97,336726.8138495686
Ethereum,2024-03-20,3156.94,3537.8,3057.5,3516.68,409004.9704887438
Ethereum,2024-03-21,3517.02,3589.3,3410.45,3491.78,191782.03317797047
Ethereum,2024-03-22,3496.4,3546.3,3250.0,3335.09,197963.52366236565
Ethereum,2024-03-23,3337.38,3436.39,3271.47,3330.05,111096.95112676028
Ethereum,2024-03-24,3330.28,3473.5,3300.0,3454.03,74900.01522238045
Ethereum,2024-03-25,3458.5,3661.7,3418.61,3591.02,170129.13737629476
Ethereum,2024-03-26,3591.3,3681.9,3543.6,3587.67,123858.32136188372
Ethereum,2024-03-27,3587.5,3665.95,3456.9,3499.56,141879.53166105915
Ethereum,2024-03-28,3499.62,3612.3,3462.44,3561.1,102613.04725153315
Ethereum,2024-03-29,3561.12,3584.9,3470.5,3511.08,79208.30585433358
Ethereum,2024-03-30,3511.21,3568.13,3488.08,3507.51,66572.19122105678
Ethereum,2024-03-31,3507.31,3658.0,3505.76,3645.48,66191.92779324451
Ethereum,2024-04-01,3650.6,3650.6,3410.09,3505.85,123356.6210743468
Ethereum,2024-04-02,3505.87,3507.69,3211.41,3279.64,184781.71520517967
Ethereum,2024-04-03,3279.71,3369.43,3202.8,3312.43,117410.64868477378
Ethereum,2024-04-04,3312.42,3444.95,3251.2,3329.39,132287.60927717705
Ethereum,2024-04-05,3329.41,3348.33,3209.7,3319.26,104088.70295062961
Ethereum,2024-04-06,3319.1,3398.8,3308.5,3352.66,44425.21264467949
Ethereum,2024-04-07,3352.6,3459.52,3345.36,3453.67,48995.381059997824
Ethereum,2024-04-08,3452.4,3731.0,3406.93,3694.56,171956.91379602987
Ethereum,2024-04-09,3694.38,3726.79,3450.6,3504.58,140500.37453405518
Ethereum,2024-04-10,3504.24,3568.9,3408.01,3546.0,106188.17070711726
Ethereum,2024-04-11,3546.07,3620.5,3473.6,3503.06,88318.75924064024
Ethereum,2024-04-12,3503.06,3555.3,2926.93,3239.31,212948.72559548847
