crypto,date,open,high,low,close,volume
Axie Infinity,2023-03-12,7.34,7.97,7.1086,7.923,114712.28105505976
Axie Infinity,2023-03-13,7.96,8.4782,7.72,8.35,277034.9587121095
Axie Infinity,2023-03-14,8.35,9.05,8.0571,8.62,511618.85299418494
Axie Infinity,2023-03-15,8.611,8.82,7.6195,7.8171,277304.66323079896
Axie Infinity,2023-03-16,7.85,8.11,7.73,8.0206,130547.37602416922
Axie Infinity,2023-03-17,8.01,9.0,7.891,8.94,116668.19122436956
Axie Infinity,2023-03-18,8.96,9.49,8.6831,8.74,223637.98517462867
Axie Infinity,2023-03-19,8.76,10.144,8.76,9.12,194944.4001525892
Axie Infinity,2023-03-20,9.1288,9.3,8.4732,8.65,118908.76703549975
Axie Infinity,2023-03-21,8.64,8.92,8.245,8.8385,181664.6930097893
Axie Infinity,2023-03-22,8.87,8.89,8.1061,8.367,184777.6908128389
Axie Infinity,2023-03-23,8.37,8.83,8.2358,8.72,87894.37324479004
Axie Infinity,2023-03-24,8.72,9.058,8.1176,8.34,80475.89411662992
Axie Infinity,2023-03-25,8.3123,8.66,8.14,8.28,48108.95710118006
Axie Infinity,2023-03-26,8.28,8.496,8.2115,8.43,21048.37028581999
Axie Infinity,2023-03-27,8.42,8.4309,7.81,8.025,48539.13749017008
Axie Infinity,2023-03-28,8.03,8.32,7.91,8.2361,23823.033871540007
Axie Infinity,2023-03-29,8.26,8.61,8.21,8.5,56158.43885019013
Axie Infinity,2023-03-30,8.53,8.63,8.11,8.2609,41425.90261112008
Axie Infinity,2023-03-31,8.25,8.43,8.06,8.39,35865.335321950035
Axie Infinity,2023-04-01,8.379,8.54,8.3,8.52,48529.48226422007
Axie Infinity,2023-04-02,8.53,8.62,8.1647,8.3101,43249.68414494017
Axie Infinity,2023-04-03,8.32,8.4379,8.05,8.269,66817.56637635012
Axie Infinity,2023-04-04,8.28,8.51,8.1684,8.43,65379.74778737003
Axie Infinity,2023-04-05,8.408,8.78,8.36,8.77,67811.21147294012
Axie Infinity,2023-04-06,8.735,8.77,8.39,8.56,43989.53020202021
Axie Infinity,2023-04-07,8.547,9.0,8.46,8.81,163370.4365977191
Axie Infinity,2023-04-08,8.84,8.94,8.439,8.51,133273.56781273964
Axie Infinity,2023-04-09,8.5,8.59,8.33,8.48,50894.74722057
Axie Infinity,2023-04-10,8.47,8.69,8.367,8.67,72854.69251504002
Axie Infinity,2023-04-11,8.67,8.83,8.59,8.7,69433.85417544022
